sample_idx,marginal_diff
1,0.1067376136779784
2,0.06893730163574208
3,-0.09803533554077148
4,0.15266942977905262
5,0.05918264389038086
6,0.03942751884460449
7,0.06093764305114746
8,0.023515701293945312
9,0.04106020927429199
10,0.03159189224243164
11,0.03688955307006836
12,-0.2761681079864502
13,0.24933385848999035
14,0.060492753982543945
15,0.0810086727142334
16,0.12830519676208496
17,-0.7252099514007567
18,0.07031607627868641
19,0.20723199844360352
20,-0.07845687866210938
21,-0.1358356475830078
22,-0.13537383079528809
23,-0.08755660057067871
24,-0.0071027278900146484
25,0.07740235328674316
26,0.45099878311157227
27,0.6698899269104004
28,0.07074260711669922
29,0.4610576629638672
30,0.04389023780822754
31,0.060393571853637695
32,0.5644025802612305
33,0.1754610538482666
34,0.11680006980895996
35,-0.04265427589416515
36,-0.012735843658447377
37,-0.1464681625366212
38,0.23006534576416016
39,-0.00804591178894043
40,0.1531083583831787
41,0.2067556381225586
42,0.08796405792236328
43,0.021219253540039062
44,-0.0063152313232421875
45,0.04567146301269531
46,-0.011848926544189453
47,0.49127244949340826
48,-0.023824453353881836
49,0.01708388328552246
50,-0.007513523101806641
51,0.09304380416870117
52,0.019019126892089844
53,-0.06821027234382493
54,-0.00797032012420451
55,0.09566450119018555
56,-0.05187726020812988
57,-0.10952496528625488
58,-0.09796595573425293
59,-0.0037186145782470703
60,-0.02837061882019043
61,-0.04394030570983887
62,-0.10624146461486816
63,-0.024388790130615234
64,-0.07601284980773926
65,-0.02991771697998047
66,-0.0053288936614990234
67,0.0180208683013916
68,-0.09503650665283203
69,-0.2917633056640625
70,-0.7673826217651367
71,-0.3386204904980129
72,0.22652482986450195
73,-0.070281982421875
74,0.29564332962036133
75,0.009880304336547852
76,-0.00849771499633789
77,0.16020727157592773
78,0.08086442947387695
79,0.06029677391052246
80,0.3027215003967284
81,0.016817331314086914
82,-0.015875816345214844
83,-0.1065523624420166
84,-0.0008604526519775391
85,0.11825394630432129
86,0.1079254150390625
87,-0.5306031703948976
88,-0.14870738983154286
89,0.09494233131408691
90,0.06608724594116211
91,0.1361374855041504
92,-0.08378839492797852
93,-0.16449737548828125
94,0.06180071830749512
95,0.026981830596923828
96,-0.03481888771057129
97,-0.04214024543762207
98,-0.15577173233032227
99,0.13471341133117676
100,0.04729032516479492
101,0.15308237075805664
102,-0.024533748626708984
103,0.2213306427001953
104,0.2458643913269043
105,0.02683923212687178
106,-0.21262812614440918
107,-0.5722861289978027
108,-0.06596493721008301
