sample_idx,marginal_diff
1,0.11699390411376953
2,-0.030423641204833984
3,0.19523072242736816
4,-0.061861515045166016
5,0.06975007057189941
6,-0.47037339210510254
7,-0.11010980606079102
8,-0.26436758041381836
9,-0.1620626449584961
10,0.3452568054199219
11,-0.018904685974121094
12,-0.5087437629699707
13,0.1313314437866211
14,-0.0343480110168457
15,0.048668622970581055
16,0.48955273628234863
17,-0.08330512046813965
18,-0.0031588077545166016
19,0.06862688064575195
20,-0.03427696228027344
21,-0.026259183883666992
22,-0.05562472343444824
23,-0.039974212646484375
24,-0.2455427646636963
25,-0.2301180362701416
26,-0.025646448135375977
27,-0.6435787677764893
28,0.19099688529968262
29,0.19879412651062012
30,0.14361977577209473
31,0.023792266845703125
32,-0.09763193130493164
33,-0.35332155227661133
34,-0.34622740745544434
35,0.014787912368774414
36,0.02061915397644043
37,-0.28658127784729004
38,0.256270170211792
39,0.05926632881164551
40,-0.048265933990478516
41,-0.01470804214477539
42,-0.3289601802825928
43,-0.09529399871826172
44,-0.1160275936126709
45,-0.06833338737487793
46,-0.5605912208557129
47,-0.30083441734313965
48,-0.14069128036499023
49,-0.009228229522705078
50,-0.1535930633544922
51,0.4699416160583496
52,-0.015305042266845703
53,-0.5897321701049805
54,-0.01731586456298828
55,-0.014415979385375977
56,-0.21025729179382324
57,0.16472911834716797
58,0.023038864135742188
59,0.05895185470581055
60,0.2573251724243164
61,-0.11483073234558105
62,0.15047264099121094
63,0.21180963516235352
64,0.16674208641052246
65,-0.05164027214050293
66,-0.3771488666534424
67,-0.8926539421081543
68,-0.021574974060058594
69,-0.020586729049682617
70,0.3913280963897705
71,0.4073622226715088
72,-0.10491180419921875
73,-0.059862613677978516
74,-0.00029158592224121094
75,-0.042867183685302734
76,-0.1292581558227539
77,-0.1358330249786377
78,-0.028716564178466797
79,0.057074785232543945
80,-0.2797541618347168
81,-0.11517977714538574
82,-0.045374393463134766
83,0.017043113708496094
84,0.0046312808990478516
85,-0.04414844512939453
86,-0.34553098678588867
87,-0.9104717969894409
88,-0.09265303611755371
89,-0.45897889137268066
90,-0.08736300468444824
91,-0.06958293914794922
92,-0.153472900390625
93,-0.2796483039855957
94,-0.04173111915588379
95,0.13203215599060059
96,0.2402423620223999
97,0.3757822513580322
98,-0.31801652908325195
99,-0.005814075469970703
100,-0.034087419509887695
101,0.23379874229431152
102,-0.016888141632080078
103,-0.04181718826293945
104,-0.056143999099731445
105,-0.13593292236328125
106,0.33875489234924316
107,0.06353092193603516
108,0.10742902755737305
109,-0.07776379585266113
110,0.03295588493347168
111,-0.3706045150756836
112,-0.09354877471923828
113,0.0017616748809814453
114,0.020453214645385742
115,0.20268654823303223
116,-0.02579474449157715
117,0.2788364887237549
118,-0.2512683868408203
119,-0.08510899543762207
120,-0.3029963970184326
121,0.08763003349304199
122,0.3215467929840088
123,-0.011928558349609375
124,-0.028246164321899414
125,-0.1371004581451416
126,0.2432575225830078
127,0.10359358787536621
128,-0.12917661666870117
129,0.2564091682434082
130,0.021875381469726562
131,0.03258204460144043
