sample_idx,marginal_diff
1,-0.11568498611450195
2,0.08896851539611816
3,0.1962294578552246
4,0.0019617080688476562
5,-0.057982444763183594
6,0.13448596000671387
7,-0.03743553161621094
8,-0.13625144958496094
9,-0.02628779411315918
10,0.04673337936401367
11,0.06685018539428711
12,-0.07008099555969238
13,0.0017981529235839844
14,-0.07974553108215332
15,-0.023345470428466797
16,-0.06847429275512695
17,-0.2126452922821045
18,0.21242284774780273
19,0.08968591690063477
20,-0.24339866638183594
21,0.048007965087890625
22,-0.02655816078186035
23,-0.037531375885009766
24,0.0763552188873291
25,-0.010842084884643555
26,0.042112112045288086
27,0.2613208293914795
28,-0.028051376342773438
29,0.26729416847229004
30,0.07924079895019531
31,0.00176239013671875
32,0.10002636909484863
33,0.07154083251953125
34,-0.053107261657714844
35,-0.09079194068908691
36,-0.045273542404174805
37,0.09400367736816406
38,-0.09633517265319824
39,-0.0015225410461425781
40,0.16905498504638672
41,-0.15244531631469727
42,0.05448627471923828
43,-0.09960150718688965
44,-0.14386677742004395
45,0.06371784210205078
46,0.12437319755554199
47,0.19017744064331055
48,0.14923858642578125
49,-0.015391826629638672
50,-0.09662556648254395
51,-0.09514021873474121
52,-0.18800592422485352
53,0.09944963455200195
54,-0.0983269214630127
55,0.1766514778137207
56,0.03504014015197754
57,-0.11175823211669922
58,0.20184707641601562
59,-0.18898630142211914
60,0.12860918045043945
61,0.044730424880981445
62,-0.05922508239746094
63,0.1807236671447754
64,-0.26484251022338867
65,-0.0010890960693359375
66,-0.07196617126464844
67,-0.013744115829467773
68,-0.09683561325073242
69,0.04287600517272949
70,-0.02068781852722168
71,-0.005864620208740234
72,-0.016640663146972656
73,0.007364511489868164
74,0.01585531234741211
75,-0.12101459503173828
76,-0.0534663200378418
77,-0.11638665199279785
78,0.2237248420715332
79,-0.06392860412597656
80,-0.08151555061340332
81,-0.232590913772583
82,-0.07575273513793945
83,0.07064676284790039
84,-0.18227934837341309
85,0.039301395416259766
86,0.16547584533691406
87,-0.051788330078125
88,-0.11554598808288574
89,0.20015239715576172
90,0.007886409759521484
91,-0.11075806617736816
92,-0.04630422592163086
93,-0.11229729652404785
94,-0.016463279724121094
95,0.3503694534301758
96,-0.0015058517456054688
97,-0.36545276641845703
98,0.06548500061035156
99,-0.29135990142822266
100,-0.06671977043151855
