sample_idx,marginal_diff
1,-0.022422075271606445
2,0.01907205581665039
3,-0.0045318603515625
4,-0.1290757656097412
5,-0.08500289916992188
6,-0.05270886421203613
7,-0.04185175895690918
8,0.05912613868713379
9,-0.2401895523071289
10,0.050815582275390625
11,-0.04221916198730469
12,-0.12532997131347656
13,-0.00761866569519043
14,-0.1667792797088623
15,-0.0962059497833252
16,0.04949164390563965
17,-0.3438764810562134
18,0.004136800765991211
19,-0.21381783485412598
20,-0.011527776718139648
21,-0.0804283618927002
22,-0.23748362064361572
23,-0.33384835720062256
24,-0.06515192985534668
25,-0.1865825653076172
26,-0.1130380630493164
27,-0.15402698516845703
28,-0.19536638259887695
29,-0.23390650749206543
30,-0.15244770050048828
31,-0.09206533432006836
32,-0.06177258491516113
33,-0.06535649299621582
34,-0.07497310638427734
35,-0.05455660820007324
36,-0.2207646369934082
37,-0.13478422164916992
38,0.12887787818908691
39,-0.038693904876708984
40,-0.2543330192565918
41,0.06018686294555664
42,-0.07523393630981445
43,-0.09130144119262695
44,-0.2442152500152588
45,0.024979114532470703
46,-0.12481379508972168
47,0.09220266342163086
48,-0.05603981018066406
49,-0.23369693756103516
50,-0.21349358558654785
51,0.0598912239074707
52,-0.009855031967163086
53,-0.10961675643920898
54,-0.12176990509033203
55,-0.13547825813293457
56,-0.06007552146911621
57,-0.09224700927734375
58,0.02130126953125
59,-0.21393561363220215
60,0.20366287231445312
61,-0.22063100337982178
62,-0.00840616226196289
63,-0.005920886993408203
64,-0.1211538314819336
65,-0.07199263572692871
66,-0.11578655242919922
67,-0.23519086837768555
68,-0.009888648986816406
69,-0.09924530982971191
70,0.1329641342163086
71,-0.30170392990112305
72,0.04213404655456543
73,-0.05810904502868652
74,0.04788041114807129
75,-0.19216060638427734
76,-0.07994246482849121
77,-0.06395339965820312
78,-0.3363072872161865
79,-0.04661226272583008
80,-0.09908938407897949
81,-0.2215723991394043
82,-0.02761983871459961
83,-0.07927370071411133
84,-0.06358051300048828
85,-0.02562856674194336
86,0.130842924118042
87,-0.11168384552001953
88,-0.02868342399597168
89,-0.08668041229248047
90,0.006680965423583984
91,0.003653287887573242
92,0.01124119758605957
93,0.0041844844818115234
94,-0.03277301788330078
95,0.04400300979614258
96,0.02192378044128418
97,0.0043256282806396484
98,0.11573958396911621
99,-0.2492055892944336
100,-0.11224222183227539
