sample_idx,marginal_diff
1,-0.28078520298004156
2,0.18555080890655518
3,-0.533755898475647
4,-0.3141312599182129
5,-0.27126860618591314
6,0.04026627540588379
7,-0.36093926429748535
8,-0.04841268062591553
9,-0.23772358894348145
10,0.07200074195861816
11,-0.06976485252380371
12,-0.22036123275756836
13,-0.13664722442626953
14,0.19491291046142578
15,-0.3545675277709961
16,-0.1071171760559082
17,0.0521845817565918
18,0.25600767135620117
19,0.029175281524658203
20,-0.02993464469909668
21,-0.05360722541809082
22,-0.1536247730255127
23,-0.09715533256530762
24,-0.055204153060913086
25,-0.14016246795654297
26,-0.0601198673248291
27,-0.1191251277923584
28,-0.11189961433410645
29,-0.0013861656188964844
30,0.1631934642791748
31,-0.3277863264083863
32,0.1892845630645752
33,-0.1760706901550293
34,-0.12236785888671875
35,-0.20923495292663574
36,0.017442941665649414
37,-0.09320592880249023
38,0.003990650177001953
39,-0.17052841186523438
40,-0.15773987770080566
41,-0.3335881233215332
42,-0.0071833133697509766
43,-0.11942768096923828
44,-0.37271308898925787
45,0.01213836669921875
46,-0.08842802047729492
47,0.13040876388549805
48,-0.2862532138824463
49,-0.12238478660583496
50,-0.14256501197814941
51,-0.19104456901550293
52,0.015477657318115234
53,-0.004569649696350098
54,-0.19572019577026367
55,-0.2465057373046875
56,0.01417088508605957
57,-0.14572739601135254
58,-0.09252500534057617
59,0.06374740600585938
60,0.07149529457092285
61,-0.10574960708618164
62,-0.0987558364868164
63,-0.019311904907226562
64,0.08047080039978027
65,0.027034521102905273
66,-0.21836280822753906
67,-0.48653912544250494
68,0.013046503067016602
69,-0.27004432678222656
70,-0.30143523216247564
71,0.05507922172546387
72,-0.15237760543823242
73,-0.20577216148376465
74,-0.13669776916503906
75,-0.263446569442749
76,0.05533337593078613
77,-0.17831754684448242
78,-0.20716094970703125
79,-0.13498234748840332
80,0.12272429466247559
81,-0.31567060947418213
82,-0.3025081157684326
83,-0.08153295516967773
84,-0.1869220733642578
85,0.06067705154418945
86,-0.20084500312805176
87,-0.15166163444519043
88,-0.2808809280395508
89,-0.47646379470825195
90,0.06573736667633057
91,-0.15453314781188965
92,0.12574195861816406
93,0.07611632347106934
94,-0.12098300457000738
95,-0.07133960723876953
96,-0.4712659120559693
97,-0.15932655334472656
98,-0.13843441009521484
99,-0.1589515209197998
100,-0.08030819892883301
