sample_idx,marginal_diff
1,0.027874469757080078
2,-0.06082034111022949
3,0.09590411186218262
4,0.3873679637908936
5,-0.07386255264282227
6,-0.03589200973510742
7,0.18407630920410156
8,0.4630235433578491
9,-0.00029397010803222656
10,0.1377100944519043
11,0.22877633571624761
12,-0.1809673309326172
13,-0.10895419120788574
14,0.1763286590576172
15,0.1751258373260498
16,0.008959770202636719
17,0.10897409915924078
18,0.03841423988342285
19,0.5628074407577515
20,0.17552411556243902
21,0.792502760887146
22,0.20125150680541992
23,0.7460697889328003
24,0.14449286460876465
25,-0.07151007652282715
26,0.16940879821777344
27,0.19960594177246094
28,0.034626007080078125
29,-0.0005550384521484375
30,-0.10943984985351562
31,0.04470658302307129
32,-0.07886362075805664
33,-0.10053014755249023
34,0.2959599494934082
35,0.04004859924316406
36,-0.08839011192321777
37,-0.18510746955871582
38,-0.13753223419189453
39,-0.017246246337890625
40,-0.08496522903442383
41,0.18896722793579102
42,-0.10065174102783203
43,0.07718467712402344
44,0.0469820499420166
45,-0.33853900432586675
46,0.26927828788757324
47,0.18711161613464355
48,-0.365007758140564
49,0.08956289291381836
50,-0.08137869834899902
51,0.1897413730621338
52,0.036728620529174805
53,-0.5940419435501099
54,0.13918519020080566
55,0.037371158599853516
56,-0.02538466453552246
57,-0.18803977966308594
58,-0.3393700122833252
59,-0.06191611289978027
60,-0.14328885078430176
61,-0.03336501121520996
62,0.44543910026550293
63,-0.14476418495178223
64,0.09228348731994629
65,0.21167993545532227
66,-0.5178810358047485
67,-0.138411283493042
68,-0.01042938232421875
69,0.14043402671813965
70,-0.02388906478881836
71,-0.008167266845703125
72,0.03398704528808594
73,0.07461714744567871
74,-0.4203146696090698
75,0.03573727607727051
76,0.1048271656036377
77,-0.08963799476623535
78,0.27676820755004883
79,0.06607580184936523
80,0.37326097488403326
81,-0.07241988182067871
82,-0.14426255226135254
83,0.0636138916015625
84,0.09986400604248047
85,-0.031912803649902344
86,0.15741181373596191
87,-0.13309860229492188
88,0.016922950744628906
89,-0.12315726280212402
90,-0.06403207778930664
91,-0.00310516357421875
92,0.01896977424621582
93,0.16097712516784668
94,-0.09617304801940918
95,0.5528520345687866
96,0.3740880489349366
97,-0.05652952194213867
98,0.08695101737976074
99,0.047224998474121094
100,0.071533203125
