sample_idx,marginal_diff
1,-0.051988840103149414
2,-0.044992923736572266
3,-0.37221133708953863
4,-0.06285500526428223
5,-0.1234443187713623
6,-0.1813657283782959
7,-0.010946273803710938
8,-0.4241894483566285
9,-0.11440610885620117
10,-0.11750245094299316
11,0.06268763542175293
12,0.05437731742858887
13,-0.028662681579589844
14,-0.8707603216171265
15,-0.2082505226135254
16,0.1449415683746338
17,0.10291457176208496
18,-0.16846585273742676
19,-0.16741204261779785
20,-0.3583248853683472
21,-0.10794186592102051
22,-0.11701560020446777
23,-0.7363759279251099
24,-0.32038199901580816
25,0.07905054092407227
26,-0.25259971618652344
27,0.05182313919067383
28,-0.05827450752258301
29,0.0493314266204834
30,-0.1704871654510498
31,-0.08932876586914062
32,0.03528094291687012
33,0.018283843994140625
34,-0.06472420692443848
35,0.007936716079711914
36,-0.058226585388183594
37,-0.04309654235839844
38,0.011081933975219727
39,-0.20087480545043945
40,0.041689157485961914
41,0.027576684951782227
42,-0.08112859725952148
43,-0.1335916519165039
44,-0.27232050895690924
45,0.019707679748535156
46,-0.3571279048919678
47,-0.16876721382141113
48,0.002054929733276367
49,-0.03713560104370117
50,-0.14915132522583008
51,-0.09397530555725098
52,-0.13234901428222656
53,0.10840988159179688
54,-0.061612606048583984
55,0.04179048538208008
56,0.0469663143157959
57,-0.0035140514373779297
58,-0.12377262115478516
59,-0.040656328201293945
60,0.2122347354888916
61,-0.048777103424072266
62,-0.2036759853363037
63,-0.2205660343170166
64,-0.3925894498825074
65,-0.33059561252594
66,-0.015957355499267578
67,-0.11939454078674316
68,-0.026398420333862305
69,-0.23813951015472412
70,-0.23273062705993652
71,-0.14423346519470215
72,-0.3086576461791992
73,-0.04330325126647949
74,-0.34892046451568604
75,-0.33802151679992676
76,-0.018738746643066406
77,-0.08670926094055176
78,-0.03266119956970215
79,0.07730317115783691
80,-0.20472431182861328
81,-0.1644902229309082
82,-0.13918375968933105
83,0.030034780502319336
84,-0.13216805458068848
85,-0.26703882217407227
86,-0.030901193618774414
87,-0.3753690719604493
88,-0.4155138731002808
89,-0.30254626274108887
90,-0.02645254135131836
91,-0.1381378173828125
92,-0.19493889808654785
93,-0.01404428482055664
94,-0.19399714469909668
95,0.07078790664672852
96,-0.37253534793853765
97,-0.02155470848083496
98,-0.045686960220336914
99,-0.07554292678833008
100,-0.20730805397033691
